<span class=thead>Предмет</span>;<span class=thead>Задание на 20-22 апреля 2015</span>
<span class=ttl1>ПОНЕДЕЛЬНИК</span>;<hr />
Физика ;"конспект; Гончаренко &sect; 82; Гельфгат № 12.8, 12.9, 12.12, 12.28, 12.29"
Экология ;читать конспект
Укр. лит.;сдавать долги
Химия ;подготовится к практической работе (учебник с. 227-230, № 276-278)
Алгебра ;не задано
Геометрия ;учебник № 800, 803
Русский язык;не задано
<span class=ttl1>ВТОРНИК</span>;<hr />
Человек и мир;не задано
Всемирная история;читать про Индию и Китай, готовиться к контрольной по Японии, Китаю и Индии
Физкультура ;не задано
Химия ;
Английский ;SBP. 78 prepare, WBP. 78-79
Мир.лит. ;читать Камю «Посторонний»
Физика ;
<span class=ttl1>СРЕДА</span>;<hr />
Биология ;читать конспект
История Украины;написать основные международные организации, в которых участвовала или участвует Украина
Алгебра ;
Информатика ;не будет
Инф. технологии;делать задания далее по плану
