"<span class=thead>Предмет</span>";"<span class=thead>Задание на 14-18 октября</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физ.практикум ";"отдельного задания нет"
"Право ";"готовиться к кр"
"Химия ";"учебник пар. 3 и № 35,36;<br />методичка пар. 4,5, выписать хим. св-ва хлоридной кислоты с ионнно-молекулярными уравнениями"
"Английский ";"  "
"Физика ";" Мякишев параграф 24,<br />Кирик с39 №6(с),№2,3,4(д), Савченко №5.6.13 "
"Алгебра ";"Мерзляк с. 92 № 114-117,<br />повторить определения тригонометрических функций через единичную окружнеость"
"Геометрия ";"учебник № 119, 120 (изготовленные ""модели"" принести и продемонстрировать); 110, 111, 123 письменно"
"Русский ";"  "
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Украинский ";"  "
"Мировая литература";"""Красное и черное"" - всем быть готовыми принять участие в обсуждении произведения на уроке"
"Физика ";"  "
"История Украины";"готовиться к контрольной по всей предвоенной жизни украинских земель"
"Всемирная история";"кратко конспектировать самые значительные военные события 1917-1918"
"Информатика (1)";"успевающим можно ничего не делать"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Алгебра ";"  "
"География ";"параграф 11, дописать краткую информацию по мировым запасам торфа и горючих сланцев"
"Химия ";"  "
"Физика ";"  "
"Информатика (2)";"успевающие отдыхают дома"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Геометрия ";"  "
"Допризывная подг. юношей";"лишь усвоять конспект"
"Воен.-мед. подготовка";"и им то же"
"Укр. лит.";"  "
"Биология ";"  "
"Физика ";"  "
"Инф.технологии ";"  "
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Физ-ра ";"  "
"Биология ";"  "
"Экономика ";"делать конспект (на вечер 12 октября он еще не появился)"
"География ";"  "
"Алгебра ";"  "
"Английский ";"  "
