"<span class=thead>Предмет</span>";"<span class=thead>Задание на 18-22 ноября</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физ.практикум ";"готовиться к практической работе (подробнее см. <a href='/?p=phys'>здесь</a>)"
"Право ";"пар. 7-8 пункт 2,3;параграф 9-10"
"Химия ";"методы добычи кислорода, методичка с. 30 № 2"
"Английский ";"с102(SB), c98-99(WB), №7 с91(SB)-пересказ"
"Физика ";"конспект; Мякишев пар.16, гельфгат №6.30;6.35;6.39;6.41;6.60"
"Алгебра ";"Галицкий (листок) №112(a),116(a),120,125; из тетради""82(а),84(а); выучить все тригонометрические правила и формулы(будет самостоятельная)"
"Геометрия ";"была контрольная"
"Русский ";" "
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Украинский ";"ва "
"Мировая литература";"Достоевский "
"Физика ";" "
"История Украины";" "
"Всемирная история";" "
"Информатика (1)";"отдохновенье тем, кто сделал все ужо"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Алгебра ";" "
"География ";" "
"Химия ";"    "
"Физика ";"    "
"Информатика (2)";"кто все сделал, может спокойно жить"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Геометрия ";" "
"Защита Отечества";"вообще чортъ разберетъ, что делать есмь надобно"
"Воен.-мед. ";"симметрично "
"Укр. лит.";"биография М. Старицкого, читать ""Облога Буші"""
"Биология ";" "
"Физика ";"  "
"Инф.технологии ";"отдавайте долги, прежде чем поздно будет"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Физ-ра ";"формально ничего не задают"
"Биология ";"        "
"Экономика ";" конспект, свой вопрос         "
"География ";"        "
"Алгебра ";"      "
"Английский ";"      "
