"<span class=thead>Предмет</span>";"<span class=thead>Задание на 14-18 октября</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физ.практикум ";"отдельного задания нет"
"Право ";"готовиться к кр"
"Химия ";"учебник пар. 3 и № 35,36;<br />методичка пар. 4,5, выписать хим. св-ва хлоридной кислоты с ионнно-молекулярными уравнениями"
"Английский ";"SBp. 84 ex. 1-6; WBp. 92"
"Физика ";" Мякишев параграф 24,<br />Кирик с39 №6(с),№2,3,4(д), Савченко №5.6.13       "
"Алгебра ";"Мерзляк с. 92 № 114-117,<br />повторить определения тригонометрических функций через единичную окружнеость"
"Геометрия ";"учебник № 119, 120 (изготовленные ""модели"" принести и продемонстрировать); 110, 111, 123 письменно"
"Русский ";"ничего? "
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Украинский ";"впр. 35 (на листике либо во 2й тетради)"
"Мировая литература";"""Красное и черное"" - всем быть готовыми принять участие в обсуждении произведения на уроке"
"Физика ";"Мякишев параграф 25, с85-86 №4,12, Кирик с43 №1-3 д"
"История Украины";"готовиться к контрольной по всей предвоенной жизни украинских земель"
"Всемирная история";"кратко конспектировать самые значительные военные события 1917-1918"
"Информатика (1)";"успевающим можно ничего не делать"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Алгебра ";"учить все определения, учебник с. 251 № 2(1-4), 3-5(все продемонстрировать на единичной окружности)"
"География ";"параграф 11, дописать краткую информацию по мировым запасам торфа и горючих сланцев"
"Химия ";"учебник пар. 4 № 32-34, 37-42"
"Физика ";"  "
"Информатика (2)";"успевающие отдыхают дома"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Геометрия ";"Мерзляк с. 73 № 121, 122"
"Допризывная подг. юношей";"лишь усвоять конспект"
"Воен.-мед. подготовка";"и им то же"
"Укр. лит.";"  "
"Биология ";"готовиться к гипотетическому диктанту"
"Физика ";"        "
"Инф. технологии";"неуспевающим догонять план"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Физ-ра ";"        "
"Биология ";"        "
"Экономика ";"делать конспект (на вечер 12 октября он еще не появился)"
"География ";"        "
"Алгебра ";"        "
"Английский ";"        "
