"<span class=thead>Предмет</span>";"<span class=thead>Задание на 27-31 января</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физ.практикум ";"не будет покамест"
"Русский ";" "
"Химия ";" "
"Английский ";"SBp 6 выучить первые 2 абзаца и "
"Физика ";" "
"Алгебра ";" "
"Геометрия ";" "
"История Украины";" "
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Укр. яз.";" "
"Мировая литература";" "
"Физика ";" "
"История Украины";" "
"Всемирная история";" "
"Информатика (1)";"это уже ваше личное дело"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Алгебра ";" "
"География ";"не задано"
"Химия ";" "
"Физика ";" "
"Информатика (2)";"Internet is NYPA"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Геометрия ";" "
"Укр.яз. ";" "
"Биология ";" "
"Физика ";" "
"Инф.технологии ";"как всегда"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Физ-ра ";"официально ДЗ нет"
"Биология ";" "
"Экономика ";" "
"Худ культура";" "
"Алгебра ";" "
"Английский ";" "
