"<span class=thead>Предмет</span>";"<span class=thead>Задание на 9-13 февраля 2015</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физика ";"подготовиться к контрольной работе по геометрической оптике и фотометрии; Бендриков № 1020, 1021, 1032, 1033, Гольдфарб № 28.10"
"Экология ";"реферат на тему ""История возникновения экологии"" на 16 февраля"
"Укр. лит.";"читати «Щоденник» Довженка"
"Химия ";"учебник § 20-22, Березан №26.3, 26.8, 26.9, 26.16"
"Алгебра ";"учебник № 24.7, 24.10, 25.1"
"Геометрия ";"ДСР на двойных листочках"
"Русский язык";"сочиненние по типу ЗНО №234(1)"
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Человек и мир";"контрольная работа по терминам,записать термины политическая система,внутренняя политика,внешняя политика"
"Всемирная История";"конспектировать внешнюю политику Великобритании"
"Физкультура ";"не задано"
"Химия ";"дорешать цепочку; готовиться к контрольной работе"
"Английский ";"WB p.60-61,SB p.60"
"Мир.лит. ";"сдать ""Незнакомку"", еще один стих писателя Серебряного века и реферат, кому надо"
"Физика ";"не задано"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Биология ";"Реферат ""Основные направления современной биотехнологии, трансгенные и химерные организмы"" написать до 16 февраля"
"История Украины";"3,4 этап писать хронологическую таблицу"
"Алгебра ";"ВРЗПА № 2.193-2.211 (нечётные), готовиться к самостоятельной работе по таблице интегралов и правилам интегрирования"
"Информатика ";"делать программы далее по плану"
"Инф. технологии";"не задано"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Физика ";" конспект;Ландсберг том 3 §156-158;Рымкевич №1005-1008"
"Алгебра ";" ВРЗПА № 2.217-2.229 (нечётные)"
"Биология ";"Реферат ""Основные направления современной биотехнологии, трансгенные и химерные организмы"" написать до 16 февраля"
"Укр. язык";"написати твір «У чому полягає щастя людини?»"
"Геометрия ";"учебник № 210, 223, 216 (найти расстояние от точки O до плоскости ABC)"
"Физический практикум";"готовиться к выполнению работ (вторая группа)"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Алгебра ";" "
"Художественная культура";"готовить доклады (всем)"
"Основы экономики";"не задано"
"Укр.лит. ";" "
"Защита Отечества";"не задано"
"Физика ";" "
"Английский ";" "
