"<span class=thead>Предмет</span>";"<span class=thead>Задание на 2-6 февраля 2015</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физика ";" "
"Экология ";" Реферат на тему ""История возникновения экологии"" до 16 февраля"
"Укр. лит.";"писати біографію Багряного, читати ""Тигролови"",вивчити напамять вірш одного з письменників іміграційної літератури,готуватись до диктанту по житті та творчості  Багряного(Лозовягіна) і Маланюка,писати твір"
"Химия ";" §21 №185-188,готовиться к самостоятельной работе"
"Алгебра ";"ДСР на двойных листочках"
"Геометрия ";" Литвиненко №291а,292а,295а"
"Мировая литература";" Блок ""Незнакомка"" выучить;готовить презентации(кому задано)"
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Человек и мир";" "
"Всемирная История";"Готовиться к контрольной работе по ФРГ и Франции"
"Физкультура ";"не задано"
"Химия ";" "
"Английский ";" "
"Мир.лит. ";" "
"Физика ";" "
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Биология ";"Реферат ""Основные направления современной биотехнологии, трансгенные и химерные организмы"" написать до 16 февраля"
"История Украины";" "
"Алгебра ";" "
"Инф. технологии";"делать программы далее по плану"
"Информатика ";"не задано"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Физика ";" "
"Алгебра ";" "
"Биология ";"Реферат ""Основные направления современной биотехнологии, трансгенные и химерные организмы"" написать до 16 февраля;досдать реферат на тему:""Мутагенные факторы"""
"Укр. язык";"впр.121 "
"Геометрия ";" "
"Физический практикум";"готовиться к сдаче работ (первая группа)"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Алгебра ";" "
"Художественная культура";"готовить доклады (кому задано)"
"Основы экономики";"не задано"
"Укр.лит. ";" "
"Защита Отечества";"не задано"
"Физика ";" "
"Английский ";" "
