"<span class=thead>Предмет</span>";"<span class=thead>Задание на 27-31 января</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физ.практикум ";"не будет покамест"
"Русский ";"сочинение по одному из афоризмов 1 темы( Человек и природа)"
"Химия ";"метод. пар.26; Березан №17.27-17.29"
"Английский ";" "
"Физика ";"пар. 41,43,44; Рымкевич №714,719,720,722-724"
"Алгебра ";"с351 №3(3),4(3),6(1,2),9"
"Геометрия ";"№337,339,345;подготовиться к самостоятельной"
"Всемирная история";" "
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Укр. лит";" "
"Мировая литература";"принести сочинение по Достоевскому; читать ""Анну Каренину"""
"Физика ";" "
"История Украины";"законспектировать войну между УНР и советской россией 1917 года"
" ";" "
"Информатика (1)";"это уже ваше личное дело"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Алгебра ";" "
"География ";"не задано"
"Химия ";" "
"Физика ";" "
"Информатика (2)";"Internet is NYPA"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Геометрия ";" "
"Укр.лит ";" "
"Биология ";" "
"Физика ";" "
"Инф.технологии ";"как всегда"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Физ-ра ";"официально ДЗ нет"
"Биология ";" "
"Экономика ";" "
"Худ культура";" "
"Алгебра ";" "
"Английский ";" "
