"<span class=thead>Предмет</span>";"<span class=thead>Задание на 31 марта - 4 апреля</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физ.практикум ";"покамест не будет"
"Русский ";"готовить цитаты по теме ""Искусство"""
"Химия ";"учебник § 14; № 137-139"
"Английский ";"SBP. 18-19, SBP. 109 (miniworkbook), WBP. 14-15"
"Алгебра ";"не задано"
"Геометрия ";"готовиться к зачету"
"Физика ";"не задано (была контрольная)"
"Всемирная история";"конспектировать внутреннюю и внешнюю политику республиканского правительства в Испании (1931-1936)"
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Украинская литература";"написати твір ""Уславлення мужності та сили людського духу в поезії Лесі Українки"""
"Мировая литература";"далее готовить темы, связанные с ""Портретом Дориана Грея"" Уайльда"
"Физика ";" "
"История Украины";"читать и кратко конспектировать § 25-27"
"Информатика (1)";"досдавать Паскаль полностью"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Алгебра ";" "
"География ";"готовить презентации по плну"
"Химия ";" "
"Физика ";" "
"Информатика (2)";"докончить Паскаль"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Геометрия ";" "
"Защита Отечества";"не задано"
"Украинская литература";" "
"Украинский ";"упр. 191, отдельно на листиках написать очерк про любого интересного Вам человека (см. упр. 311)"
"Биология ";"подсчитать количество последовательностей кодонов, которыми можно закодировать белок из аминокислот лиз-гис-сер-гли-тир"
"Физика ";" "
"Инф.технологии ";"сдавать работы далее по учебнику"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Физ-ра ";"не задано"
"Экономика ";" "
"Биология ";" "
"Худ.культура ";"готовить темы далее по плану"
"Алгебра ";" "
"Английский ";" "
