"<span class=thead>Предмет</span>";"<span class=thead>Задание на 2-6 февраля 2015</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физика ";"подготовиться к контрольной работе по геометрической оптике и фотометрии; Бендриков № 1020, 1021, 1032, 1033, Гольдфарб № 28.10"
"Экология ";"реферат на тему ""История возникновения экологии"" на 16 февраля"
"Укр. лит.";"читати «Щоденник» Довженка"
"Химия ";"учебник § 20-22, Березан №26.3, 26.8, 26.9, 26.16"
"Алгебра ";"учебник № 24.7, 24.10, 25.1"
"Геометрия ";"ДСР на двойных листочках"
"Русский язык";"сочиненние по типу ЗНО №234(1)"
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Человек и мир";"контрольная работа по терминам"
"Всемирная История";"читать про Великобританию"
"Физкультура ";"не задано"
"Химия ";" "
"Английский ";" "
"Мир.лит. ";"сдать ""Незнакомку"", еще один стих писателя Серебряного века и реферат, кому надо"
"Физика ";" "
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Биология ";"Реферат ""Основные направления современной биотехнологии, трансгенные и химерные организмы"" написать до 16 февраля"
"История Украины";"читать про перестройку"
"Алгебра ";" "
"Информатика ";"делать программы далее по плану"
"Инф. технологии";"не задано"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Физика ";" "
"Алгебра ";" "
"Биология ";"Реферат ""Основные направления современной биотехнологии, трансгенные и химерные организмы"" написать до 16 февраля"
"Укр. язык";"написати твір «Що потрібно людині для щастя»"
"Геометрия ";" "
"Физический практикум";"готовиться к выполнению работ (вторая группа)"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Геометрия ";" "
"Художественная культура";"готовить доклады (всем)"
"Основы экономики";"не задано"
"Укр.лит. ";" "
"Защита Отечества";"не задано"
"Физика ";" "
"Английский ";" "
