"<span class=thead>Предмет</span>";"<span class=thead>Задание на 30 марта-3 апреля 2015</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физика ";"Гельфгат-11 №10.22, 10.23, 10.27, 10.31, 10.3, сборник ДПА №16В1-16В11, подготовиться к контрольной работе"
"Экология ";"до конца марта сдать работу, в которой охарактеризовать виды охраняемых территорий в Украине (заказник, заповедник, национальный парк), 10 видов растений и животных и 5 видов насекомых из Красной книги"
"Укр. лит.";"сдавати вірші"
"Химия ";"не задано(была кр)"
"Алгебра ";"не задано"
"Геометрия ";"не задано"
"Русский язык";"разобрать предложения, записанные в классе"
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Геометрия ";"не задано"
"Физкультура ";"не задано"
"Химия ";"§28 "
"Английский ";"SBp. 67 text ""Sonya Thomas"" retell"
"Мир.лит. ";"прочитать Бертольд Брехт ""Жизнь Галилея"""
"Физика ";"не задано"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Биология ";"не задано"
"История Украины";"готовиться к контрольной работе по теме ""Перестройка"""
"Алгебра ";"учебник № 28.2, 28.4, 28.6, 28.8, 28.9, 28.11, 28.14"
"Информатика ";"делать программы далее по плану"
"Инф. технологии";"не задано"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Физика ";"конспект; Гончаренко §75,76, Гельфгат-11 №13.56-13.60 (повторение)"
"Алгебра ";"учебник № 29.3, 29.7, 29.13, 29.14, 29.17, 29.18"
"Биология ";"не задано"
"Геометрия ";"учебник №662, 665, 668, 680"
"Физический практикум";"готовиться к выполнению работ (вторая группа)"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Художественная культура";"готовить доклады"
"Основы экономики";"читать конспект"
"Алгебра ";"Урок повторения, задание можно не делать (учебник № 29.12, 29.15, 30.1-30.6)"
"Защита Отечества";"читать конспект"
"Физика ";"Гончаренко пар 77-79, Гельфгат №11.2-11.4, 14.13-14.15"
"Английский ";"SBP. 72-73, WBp. 72-73"
