"<span class=thead>Предмет</span>";"<span class=thead>Задание на 30 марта-3 апреля 2015</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физика ";" "
"Экология ";" "
"Укр. лит.";"готовить творчество Лины Костенко, сдавать стихи"
"Химия ";" "
"Алгебра ";" "
"Геометрия ";" "
"Русский язык";" "
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Человек и мир";" "
"Всемирная История";" "
"Геометрия ";" "
"Химия ";" "
"Английский ";"SBp. 67 text ""Sonya Thomas"" retell, WBp. 70-71"
"Мир.лит. ";"прочитать Бертольд Брехт ""Жизнь Галилея"""
"Физика ";" не будет"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Биология ";"до конца марта сдать работу, в которой охарактеризовать виды охраняемых территорий в Украине (заказник, заповедник, национальный парк), 10 видов растений и животных и 5 видов насекомых из Красной книги"
"История Украины";" "
"Геометрия ";" "
"Информатика ";"делать программы далее по плану"
"Инф. технологии";"не задано"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Физика ";" "
"Алгебра ";" "
"Биология ";" "
"Укр. язык";" "
"Геометрия ";" "
"Физический практикум";"готовиться к сдаче работ (первая группа)"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Алгебра ";" "
"Художественная культура";"готовить доклады"
"Основы экономики";" "
"Укр.лит. ";" "
"Защита Отечества";"читать конспект"
"Физика ";" "
"Английский ";" "
