"<span class=thead>Предмет</span>";"<span class=thead>Задание на 20-24 октября 2014</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Алгебра ";"13.30, 15.4(6), 15.5"
"Геометрия ";"ДСР "
"Укр. лит.";" "
"Химия ";" "
"Физика ";" "
"Астрономия ";"конспект "
"Русский ";" "
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"История Украины";" "
"Мировая литература";" "
"Физика ";" "
"Английский ";" "
"Химия ";" "
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Биология ";" "
"Всемирная история";" "
"Алгебра ";" "
"Инф. технологии";"не будет"
"Информатика ";" "
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Физика ";" "
"Алгебра ";" "
"Биология ";"§ 7-9 читать, по этим параграфам готовиться к диктанту; с. 50 зарисовать табл. № 9"
"Укр. язык";" "
"Геометрия ";" "
"Физический практикум";"готовиться к сдаче лабораторных работ"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Физика ";" "
"Основы экономики";"конспект "
"Укр. лит.";" "
"Защита Отечества";"не задано"
"Английский ";" "
