"<span class=thead>Предмет</span>";"<span class=thead>Задание на 8-12 сентября 2014</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Алгебра ";"учебник № 6.2, 6.4, 6.6, 6.8"
"Геометрия ";"повторить двугранный угол и все с ним связанное; учебник №№ 239, 240, 250"
"Укр. лит.";"готовить сообщения, кому они были поручены"
"Химия ";"не задано"
"Физика ";"Рымкевич № 276, 281, 286, 307, 310"
"Астрономия ";"не задано"
"Русский ";"не задано"
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"История Украины";"§§ 1-3, расписать экономические и социально-культурные аспекты советизации западноукраинских земель в 1939-41"
"Физкультура ";"как всегда"
"Мировая литература";"быть готовыми работать на уроке"
"Физика ";"Гельфгат № 13.15, 13.20, 13.36, 13.37, 13.41; готовиться к контрольной по механике"
"Английский ";"SBP. 24-25, SBP. 110 #1-3, готовиться к самостоятельной работе"
"Химия ";"§ 1, 2, написать в конспект второе и третье положение теории строения органических соединений, а также определение изомеров"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Биология ";"§ 2; до конца сентября сдать рефераты ""Беременность человека по неделям"" (рапсписать, что когда развивается у эмбриона и какие соотв. риски на каждом этапе) и ""Десять именных болезней"" (из них не менее 4 генетических, суть и причины каждой), объем - не более 4 страниц каждый"
"Всемирная история";"§ 1, написать в тетради хронологическую таблицу военных действий Второй мировой войны в 1939-41 гг. по месяцам"
"Алгебра ";"учебник № 7.3, 7.13, 7.15, 7.10"
"Инф. технологии";"не будет"
"Информатика ";"как обычно"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Физика ";" "
"Алгебра ";" "
"Биология ";" "
"Укр. язык";"упр. 10"
"Геометрия ";"учебник №251, 261"
"Физический практикум";"не будет"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Физика ";" "
"Основы экономики";"дописать 5 плюс и 5 минусов какой-то отрасли экономики Украины, кто этого еще не сделал"
"Укр. лит.";"готовить сообщения далее"
"Защита Отечества";"не задано"
"Английский ";" "
