"<span class=thead>Предмет</span>";"<span class=thead>Задание на 27-30 апреля 2015</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физика ";"конспект; Гельфгат № 12.19, 12.21, 12.22, 12.25, 12.26"
"Экология ";"не задано"
"Укр. лит.";"досдавать долги"
"Химия ";"готовиться к контрольной работе"
"Алгебра ";"не задано"
"Геометрия ";"не задано"
"Русский язык";"не задано"
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Человек и мир";"выписать определения терминов: этнос, этногенез, нация, энтоконфессиональная общность, кто этого ещё не сделал"
"Всемирная История";"§ 25, 26, готовиться к контрольной работе"
"Физкультура ";"держать форму"
"Химия ";"§ 32, 33, № 279-282"
"Английский ";"SBp. 78, WBp. 80"
"Мир.лит. ";"ответить на вопросы по онлайн-уроку по Камю и ""Чуме"":<ol><li>Понятие экзистенциализма</li><li>Аллегория чумы</li><li>Элементы абсурда в романе</li></ol>на двойном листике"
"Физика ";"конспект, Гончаренко § 92-96; Гельфгат № 12.23, 12.37, 12.47, 12.49, Рымкевич № 1191, 1207"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Биология ";"не задано"
"История Украины";"не задано"
"Алгебра ";"п.33 №6(4), 11(1), 15(1), 17(1), 18(1)"
"Геометрия ";" №804, 805"
"Информатика ";"не задано"
"Инф. технологии";"делать задания далее по плану"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Физика ";" "
"Алгебра ";" "
"Биология ";" "
"Укр. язык";"досдавать долги"
"Геометрия ";" "
"Физический практикум";"готовиться к выполнению работ"
