"<span class=thead>Предмет</span>";"<span class=thead>Задание на 3-7 февраля</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физ.практикум ";"покамест не предвидится"
"Русский ";"подобрать материал к новой теме (""Семья и воспитание"")"
"Химия ";"повторять азот и все связанное, ничего письменного (ибо тетради сданы)"
"Английский ";"WBP. 6-7"
"Физика ";"<b>конспект!!!</b><br />Рымкевич № 737, 738, 743; Гельфгат № 8.33, 8.34"
"Алгебра ";"Мерзляк (""лесенки"") с. 106 № 216(1), 217, 218; домашняя самостоятельная на листиках"
"Геометрия ";"учебник с.129 разобрать опорную задачу; Мерзляк (""лесенки"") с. 85 № 199, 210"
"Всемирная история";"хронологическая таблица по захвату власти фашистами в Италии (10 событий)"
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Укр. яз.";"§ 9; впр. 141 (5 речень на вибір)"
"Мировая литература";"читать и принести ""Анну Каренину""; желательно посмотреть ""Войну и мир"" Бондарчука<br />сдать сочинения по ""Преступлению и наказанию"""
"Физика ";"Гельфгат № 8.32, 8.36, 8.38, 8.39, 8.42"
"История Украины";"не задано (была СР)"
"Информатика (1)";"работать "
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Алгебра ";"Мерзляк (""лесенки"") с. 106 № 220, 222(2), 228(1,2), 229;<br />готовиться к СР"
"География ";"сдать презентации по Великобритании и Германии (только тем, чьи они)"
"Химия ";"методичка § 29 оформить в конспект; учебник § 20"
"Физика ";"<b><i>готовиться к физдиктанту!!!</i></b><br />конспект; Мякишев § 49,50<br />Гельфгат № 9.7-9.9; 9.11, 9.12"
"Информатика (2)";"сдавать работы по плану"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Геометрия ";"учебник № 364, 369, 375"
"Защита Отечества";"не задано"
"Укр. лит.";"цитатна хар-ка образів Івана та Марічки (""Тіні забутих предків"")"
"Биология ";"курить митоз"
"Физика ";"не задано по случаю пафосного последнего физдиктанта за всю нашу лицейскую жизнь"
"Инф.технологии ";"работать и не отставать"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Физ-ра ";"не задано"
"Экономика ";"задание на закрепление производственных возможностей, альтернатив и всего такого (см. <a href=""http://youngeconom.blogspot.com/p/blog-page.html"">тут</a>); готовиться к самостоятельной"
"Биология ";" "
"Худ.культура ";"готовить новую тему, чей черед придет"
"Алгебра ";"Мерзляк (""лесенки"") с. 107 № 224(ясное дело, полностью), 228(3,4)"
"Английский ";"SBP. 12; WBP. 8-9"
