"<span class=thead>Предмет</span>";"<span class=thead>Задание на 27-30 октября 2014</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Алгебра ";"делать ДСР: правая часть — по группам, левая - по алфавитным группам (<a href="""">задание</a>)"
"Геометрия ";"учебник № 370"
"Укр. лит.";"розбирати ""Подвійне коло"", ""Дитинство"", ""Шаланда в морі"" (Юрій Яновський ""Вершники"")"
"Химия ";"готовиться к контрольной работе по <a href="""">листку</a>"
"Физика ";"Гончаренко &sect; 20-22, Гельфгат № 4.5, 4.6, 4.22-4.24"
"Астрономия ";"конспект "
"Русский язык";"повторить однородные члены предложения: учебник упр. 101, 102"
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"История Украины";" "
"Мировая литература";"готовиться к обсуждению Булгакова, читать (перечитать) ""Мастер и Маргарита"""
"Физика ";" "
"Английский ";"SBP. 36-37 текст, слова; SBP. 114-115 #5,6; WBP. 34-35"
"Химия ";" "
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Биология ";"написать скрещивание разноцветных попугаев и кроликов"
"Всемирная история";" "
"Алгебра ";" "
"Инф. технологии";"не будет"
"Информатика ";"как обычно"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Физика ";" "
"Алгебра ";" "
"Укр. язык";" "
"Геометрия ";" "
"Физический практикум";"готовиться сдавать лабораторные работы (1 группа)"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"День Лицея";" "
