"<span class=thead>Предмет</span>";"<span class=thead>Задание на 11-15 ноября</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физ.практикум ";" "
"Право ";" "
"Химия ";" "
"Английский ";" "
"Физика ";" "
"Алгебра ";" "
"Геометрия ";" "
"Русский ";" "
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Украинский ";" "
"Мировая литература";" "
"Физика ";" "
"История Украины";" "
"Всемирная история";" "
"Информатика (1)";"отдохновенье тем, кто сделал все ужо"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Алгебра ";" "
"География ";" "
"Химия ";" "
"Физика ";" "
"Информатика (2)";"кто все сделал, может спокойно жить"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Геометрия ";" "
"Защита Отечества";" "
"Воен.-мед. ";" "
"Укр. лит.";" "
"Биология ";" "
"Физика ";" "
"Инф.технологии ";"отдавайте долги, прежде чем поздно будет"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Физ-ра ";"формально ничего не задают"
"Биология ";" "
"Экономика ";" "
"География ";" "
"Алгебра ";" "
"Английский ";" "
