"<span class=thead>Предмет</span>";"<span class=thead>Задание на 12-15 мая 2015</span>"
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"История Украины";" готовиться к итоговой контрольной"
"Всемирная История";"  готовиться к итоговой контрольной"
"Физкультура ";" не задано"
"Химия ";" §35 №301-308"
"Английский ";" WB p.80-81"
"Мир.лит. ";" готовиться к контрольной"
"Физика ";" не задано"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Биология ";"  читать конспект"
"История Украины";"делать презентации(кому задано)"
"Алгебра ";"по учебнику письменно тест №6,тест №7"
"Геометрия ";"не задано"
"Инф. технологии";" подготовиться к контрольной работе"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Художественная культура";" готовиться к самостоятельной работе"
"Алгебра ";" делать по учебнику тест №8"
"Биология ";" читать конспект"
"Украинский язык";" готовиться к контрольной работе"
"Геометрия ";" не задано"
"Физический практикум";"готовиться к выполнению и сдаче работ"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Алгебра ";" подготовиться к итоговой контрольной работе"
"Алгебра ";"  подготовиться к итоговой контрольной работе"
"Основы экономики";" сделать таблицу"
"Укр.лит. ";"досдавать долги"
"Защита Отечества";" читать конспект"
"Физика ";" не задано"
"Английский ";" WB p.82,83"
