"<span class=thead>Предмет</span>";"<span class=thead>Задание на 22-26 декабря 2014</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Алгебра ";"не задано"
"Геометрия ";"готовиться к контрольной работе; учебник № 135, 137, 143, 153, 158, 168"
"Укр. лит.";"Написати відповіі на питання: <ol><li>«Мої роздуми про поезію Богдана-Ігоря Антонича» або «Український образ світу в поезії Богдана-Ігоря Антонича»</li><li>«Загальнолюдські мотиви та гуманістичні цінності у повісті Осипа Турянського «Поза межами болю»»</li></ol>"
"Химия ";"Березан № 25.12, подготовиться к КР по аренам."
"Физика ";"готовиться к семестровой контрольной работе"
"Русский ";"не задано"
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"История Украины";"готовиться к семестровой контрольной"
"Мировая литература";"письменно разбирать первые два сонета из ""Сонетов к Орфею"" по плану, записанному в классе (досдать)"
"Астрономия ";"подготовиться к астрономическому диктанту"
"Английский ";"WBP. 55; SBP. 54 слова, текст; последний шанс дорассказать текст «Exciting and annoying at the same time» (SBP. 50)"
"Химия ";" "
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Биология ";"сдавать долги"
"Всемирная история";"готовиться к семестровой контрольной"
"Алгебра ";" "
"Инф. технологии";"не будет"
"Информатика ";"сдавать долги"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Физика ";" "
"Алгебра ";" "
"Биология ";" "
"Укр. язык";"не задано"
"Геометрия ";" "
"Физический практикум";"готовиться к сдаче лабораторных работ (должники)"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Физика ";" "
"Основы экономики";"не задано"
"Укр.лит. ";" "
"Защита Отечества";"конспект "
"Английский ";" "
