"<span class=thead>Предмет</span>";"<span class=thead>Задание на 24-28 ноября 2014</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Алгебра ";"сделать ДСР"
"Геометрия ";" "
"Укр. лит.";"законспектувати біографію Остапа Вишні"
"Химия ";" "
"Физика ";" "
"Астрономия ";"конспект "
"Русский ";" "
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"История Украины";" "
"Мировая литература";" "
"Физика ";" "
"Английский ";" "
"Химия ";" "
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Биология ";" В рабочих тетрадях с.2-26,Лабораторные работы с.1-6(сделать до 15 декабря)"
"Всемирная история";" Конспектировать Кеннеди-""Новые рубежи"",Карибский кризис,Рейганомика"
"Алгебра ";" "
"Инф. технологии";"не будет"
"Информатика ";"делать программы далее по плану"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Физика ";" "
"Алгебра ";" "
"Биология ";"До конца ноября сдать реферат по теме: ""Центры происхождения культурных растений и животных"" (5 растений, 2 животных);На этот четверг принести 30 сушеных листьев."
"Укр. язык";" вправа 111(6 речень,намалювати схему останнього речення)"
"Геометрия ";" "
"Физический практикум";"готовиться к лаболаторным работам"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Алгебра ";" "
"Основы экономики";" "
"Геометрия ";" "
"Защита Отечества";"конспект "
"Английский ";" "
