"<span class=thead>Предмет</span>";"<span class=thead>Задание на 31 марта - 4 апреля</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физ.практикум ";"покамест не будет"
"Русский ";"готовить цитаты по теме ""Искусство"""
"Химия ";"учебник &sect 14; № 137-139"
"Английский ";"SBP. 18-19, SBP. 109 (miniworkbook), WBP. 14-15"
"Алгебра ";"не задано"
"Геометрия ";" "
"Физика ";"не задано (была контрольная)"
"Всемирная история";" "
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Украинская литература";"написати твір ""Уславлення мужності та сили людського духу в поезії Лесі Українки"""
"Мировая литература";"далее готовить темы, связанные с ""Портретом Дориана Грея"" Уайльда"
"Физика ";" "
"История Украины";" "
"Информатика (1)";"досдавать Паскаль полностью"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Алгебра ";" "
"География ";" "
"Химия ";" "
"Физика ";" "
"Информатика (2)";"докончить Паскаль"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Геометрия ";" "
"Защита Отечества";"не задано"
"Украинская литература";" "
"Украинский ";"упр. 191, отдельно на листиках написать очерк про любого интересного Вам человека (см. упр. 311)"
"Биология ";" "
"Физика ";" "
"Инф.технологии ";"сдавать работы далее по учебнику"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Физ-ра ";"не задано"
"Экономика ";" "
"Биология ";" "
"Худ.культура ";"готовить темы далее по плану"
"Алгебра ";" "
"Английский ";" "
