"<span class=thead>Предмет</span>";"<span class=thead>Задание на 24-28 ноября 2014</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Алгебра ";"сделать ДСР:по сборнику Литвиненко №78,86,87,89,90,92-95,97,98,116,117,135,136;I группа-делает все задания ""а"",II группа-все задания ""б"""
"Геометрия ";" по учебнику №481,489"
"Укр. лит.";"законспектувати біографію Остапа Вишні"
"Химия ";" §11;§14 №124 "
"Физика ";" конспект;Джанколи том I с.461-462 №12,13,16(б);Рымкевич №436,437"
"Астрономия ";"конспект "
"Русский ";" №103(III) написать сочинение на двойном листочке"
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Всемирная история";" новые рубежи, рейганомика"
"Мировая литература";" готовиться к тесту по ""М и М"""
"Геометрия ";" сборник 496(а)"
"Английский ";" готовиться к работе по словам"
"Химия ";" знать реакции алкинов"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Биология ";" В рабочих тетрадях с.2-26,Лабораторные работы с.1-6(сделать до 15 декабря)"
"История Украины";" §14-15;конспектировать культуру"
"Алгебра ";"№19.44(1),19.45,20.35(4) "
"Инф. технологии";"не будет"
"Информатика ";"делать программы далее по плану"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Физика ";" конспект;Джанколи том I с.461-462 №12,13,16(б);Рымкевич №436,437"
"Алгебра ";" "
"Биология ";"До конца ноября сдать реферат по теме: ""Центры происхождения культурных растений и животных"" (5 растений, 2 животных);На этот четверг принести 30 сушеных листьев."
"Укр. язык";" вправа 111(6 речень,намалювати схему останнього речення)"
"Геометрия ";" "
"Физический практикум";"готовиться к лаболаторным работам"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Алгебра ";" "
"Основы экономики";" "
"Геометрия ";" "
"Защита Отечества";"конспект "
"Английский ";" "
