"<span class=thead>Предмет</span>";"<span class=thead>Задание на 29 сентября - 3 октября 2014</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Алгебра ";" "
"Геометрия ";"учебник № 266, 267; конспектировать с.85-87"
"Укр. лит.";"писать биографию М.Хвильового, с. 74 читать"
"Химия ";" "
"Физика ";"конспект; "
"Астрономия ";"конспект "
"Русский ";" "
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"История Украины";"1942-1943 год войны хронологическая таблица"
"Физкультура ";"тренировать физические силы"
"Мировая литература";"быть готовым к работе на уроке"
"Физика ";"Гончаренко § 10; конспект; Гельфгат-11 №1.36, 1.39, 1.42, Савченко №3.1.16, 3.2.29"
"Английский ";"SB p.29 ex.8 WB p.26-27"
"Химия ";"не задано"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Биология ";"не задано"
"Всемирная история";"конспектировать движение Сопротивления"
"Алгебра ";" "
"Инф. технологии";"не будет"
"Информатика ";"писать программы далее по плану"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Физика ";" "
"Алгебра ";" "
"Биология ";" "
"Укр. язык";"впр. 29"
"Геометрия ";" "
"Физический практикум";"готовиться к лабораторной работе"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Физика ";" "
"Основы экономики";"не задано"
"Укр. лит.";" "
"Защита Отечества";" "
"Английский ";" "
