"<span class=thead>Предмет</span>";"<span class=thead>Задание на 24-28 февраля</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физ.практикум ";"не будет"
"Русский ";"готовиться писать в классе сочинение по теме ""Общение. Коллектив"""
"Химия ";"готовиться к контрольной (что будет - можете см. <a href='http://cs607226.vk.me/v607226077/21c2/XsnuAYSbZxQ.jpg'>тут</a>)"
"Английский ";"SBP 16 # 6,7; там в тексте выучить 1й и 2й либо 2й и 3й абзацы"
"Физика ";"Мякишев § 55;<br />Гельфгат № 10.12-10.14, 10.18, 10.19"
"Алгебра ";"Нелин (учебник) с. 142 № 6; с. 144 № 1(1), 2, 3(1,2)"
"Геометрия ";"не задано (была КР)"
"Всемирная история";"<b>урок отменен</b><br />законспектировать о правительстве Народного фронта во Франции; готовиться к работе по Германии и Италии"
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Укр. яз.";"не задано (прошлое ДЗ было впр. 162 (4 реч.) и 165 полностью)"
"Мировая литература";"анализировать ""Анну Каренину"", готовить темы, кому они даны были"
"Физика ";" "
"История Украины";"<b>урок отменен</b><br />§ 20-22; законспектировать основные события войны ЗУНР с Польшей; законспектировать о событиях в Северной Буковине и Закарпатье"
"Информатика (1)";"все по плану"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Алгебра ";" "
"География ";"презентации далее по плану"
"Химия ";" "
"Физика ";" "
"Информатика (2)";"ничего особого"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Геометрия ";" "
"Защита Отечества";"ничего "
"Укр. лит.";"покончить с повестью ""Земля"", готовиться к диктанту по произведению и биографии Кобылянской,<br />готовить биографию Стефанника<br />написать выступление по теме (номер темы соотв. позиции учащегося в рассадке слева направо, то бишь от окна):<ol><li>Доведіть, що твір Івана Нечуя-Левицького ""Кайдашева сім’я"" - зразок реалістичної соціально-побутової повісті</li><li>Висловіть свою позицію щодо проблеми вибору життєвого шляху героями роману ""Хіба ревуть воли, як ясла повні?""</li><li>Визначіть внесок Івана Франка як письменника, перекладача, вченого</li><li>Схарактеризуйте ліричного героя поетичної драми ""Зів’яле листя"" Івана Франка</li><li>Доведіть, що Михайло Коцюбинський - майстер психологічної новели</li><li>Зображення людських почуттів у повісті Михайла Коцюбинського ""Тіні забутих предків""</li></ol>"
"Биология ";"не задано"
"Физика ";" "
"Инф.технологии ";"как всегда"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Физ-ра ";"традиционно ничего"
"Экономика ";"на листике эссе ""Плюсы и минусы смешанной экономической системы"""
"Биология ";" "
"Худ.культура ";"все так же готовить темы"
"Алгебра ";" "
"Английский ";" "
