"<span class=thead>Предмет</span>";"<span class=thead>Задание на 16-20 декабря</span>"
"<span class=ttl1>ПОНЕДЕЛЬНИК</span>";"<hr />"
"Физ.практикум ";"готовиться к очередным ЛР (<a href='?p=phys'>подробнее тут</a>)"
"Право ";"в перспективе контрольная по пар. 12, 18, 20-23, 25"
"Химия ";"Березан № 15.18, 6.4.15, 6.4.30"
"Английский ";"SBP. 96-97 (ex. 6 - prepare a description of your personal robot)<br />WBP. 104-105"
"Физика ";"конспект, Ландсберг пар. 256;<br />Гельфгат №5.48, 5.49, 5.51, 5.62, 5.63"
"Алгебра ";"Мерзляк (""лесенки"") вариант 3 № 200, 201<br />по учебнику изобразить графики арксинуса (с. 318), арккосинуса (321), арктангенса (323) и арккотангенса (326)<br />готовиться к практической по графикам тригонометрических функций и их преобразованиям<br /><i>рекомендуется прорешать в сборнике Мерзляка КР №1 вариант 1 полностью и всю КР №2 за 2й вариант, за исключением № 13-16</i>"
"Геометрия ";"учебник № 252, 254, 255, 261"
"Мировая литература";"кому надо, готовят доклады по Лужину и Свидригайлову, а остальные готовятся быть в теме"
"<span class=ttl1>ВТОРНИК</span>";"<hr />"
"Укр. яз.";"будет письменный пересказ - нам читают, мы пишем дома"
"Русский ";"будет годовой диктант"
"Физика ";"конспект, Мякишев § 18,19<br />Гельфгат № 5.54, 5.64, 5.67; Савченко № 4.5.13а, 4.5.17"
"История Украины";"готовиться к контрольной 
Параграфы 10-15"
"Всемирная история";"готовиться к контрольной(§ 8,9) и описать недостатки Версальско-Вашингтонской системы"
"Информатика (1)";"отдохновенье тем, кто вовремя сдает"
"<span class=ttl1>СРЕДА</span>";"<hr />"
"Геометрия ";"Зачет "
"География ";"традиционно готовить презентации"
"Химия ";"подготовиться к тематической контрольной"
"Физика ";"конспект, Макарычев § 20;<br />Гельфгат № 5.5, 5.6, 5.9, 5.20, 5.22"
"Информатика (2)";"кто вовремя делает усие, может спокойно жить"
"<span class=ttl1>ЧЕТВЕРГ</span>";"<hr />"
"Геометрия ";"зачет "
"Укр. лит.";"сочинение ""Зображення прагнення народу до національної самостійності в поемі І.Я.Франка ""Мойсей"""",<br />готовиться к КР по Франко и не забывать о стихах<br />Грінченко і його оповідання ""Каторжна"""
"Укр.яз. ";"краткий пересказ текста и твореское задание (1 из 2)<ol><li>Поміркуйте, чи хотіли б ви стати вчителем. Чому?</li><li>Введіть у текст роздуми про роль вчителя у житті людини</li></ol>"
"Биология ";"будут подводиться итоги ужо"
"Алгебра ";"Мерзляк (""лесенки"") с. 104 (вариант 3) №207"
"Физика ";"Мякишев параграф 21,22;Гельфгат №5.23,5.24,5.25;лабораторные "
"Физ.практикум ";"Как всегда"
"Инф.технологии ";"практику сдать надобно"
"<span class=ttl1>ПЯТНИЦА</span>";"<hr />"
"Физ-ра ";"      "
"Биология ";"      "
"Экономика ";"не задано"
"География ";"     "
"Алгебра ";"      "
"Английский ";"      "
